success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,stimulus,response,Category,Concept,T1,T2,CorrectAnswer,correct,reflection1,reflection2,file_name
NA,5494,html-keyboard-response,44,2.0.0,214455,pakjepqn613,falcon,<b><font size=6>Genes that code for eye color can be found in hair.</font></b>,m,Genetics,Expression,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3199,html-keyboard-response,45,2.0.0,218156,pakjepqn613,falcon,<b><font size=6>Genes that code for eye color can be found in tears.</font></b>,m,Genetics,Expression,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,1990,html-keyboard-response,46,2.0.0,220649,pakjepqn613,falcon,<b><font size=6>Viruses can change one's genome.</font></b>,z,Genetics,Mutation,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,NA,html-keyboard-response,47,2.0.0,222853,pakjepqn613,falcon,<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Physiology</font></b>,null,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2863,html-keyboard-response,48,2.0.0,226218,pakjepqn613,falcon,<b><font size=6>Ferns can reproduce.</font></b>,m,Physiology,Reproduction,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,1291,html-keyboard-response,49,2.0.0,228010,pakjepqn613,falcon,<b><font size=6>Fish are alive.</font></b>,z,Physiology,Life,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,4455,html-keyboard-response,50,2.0.0,232966,pakjepqn613,falcon,<b><font size=6>A baby can be a mother or a father.</font></b>,m,Physiology,Kinship,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3442,html-keyboard-response,51,2.0.0,236910,pakjepqn613,falcon,<b><font size=6>Bacteria turn food into energy.</font></b>,m,Physiology,Metabolism,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3625,html-keyboard-response,52,2.0.0,241037,pakjepqn613,falcon,<b><font size=6>Mushrooms can die.</font></b>,z,Physiology,Death,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2611,html-keyboard-response,53,2.0.0,244150,pakjepqn613,falcon,<b><font size=6>A baby can be a niece or a nephew.</font></b>,z,Physiology,Kinship,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3218,html-keyboard-response,54,2.0.0,247871,pakjepqn613,falcon,<b><font size=6>Chairs can reproduce.</font></b>,z,Physiology,Reproduction,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,7363,html-keyboard-response,55,2.0.0,255735,pakjepqn613,falcon,<b><font size=6>Rocks turn food into energy.</font></b>,m,Physiology,Metabolism,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,1766,html-keyboard-response,56,2.0.0,258003,pakjepqn613,falcon,<b><font size=6>Turtles can die.</font></b>,z,Physiology,Death,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,4127,html-keyboard-response,57,2.0.0,262633,pakjepqn613,falcon,<b><font size=6>The sun is alive.</font></b>,m,Physiology,Life,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,1150,html-keyboard-response,58,2.0.0,264286,pakjepqn613,falcon,<b><font size=6>Tigers can reproduce.</font></b>,z,Physiology,Reproduction,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,4929,html-keyboard-response,59,2.0.0,269717,pakjepqn613,falcon,<b><font size=6>Plants turn food into energy.</font></b>,z,Physiology,Metabolism,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,5262,html-keyboard-response,60,2.0.0,275480,pakjepqn613,falcon,<b><font size=6>Clouds can die.</font></b>,z,Physiology,Death,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3923,html-keyboard-response,61,2.0.0,279906,pakjepqn613,falcon,<b><font size=6>A baby can be identical to an older sibling.</font></b>,z,Physiology,Kinship,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,1044,html-keyboard-response,62,2.0.0,281452,pakjepqn613,falcon,<b><font size=6>Rocks are alive.</font></b>,m,Physiology,Life,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,1364,html-keyboard-response,63,2.0.0,283318,pakjepqn613,falcon,<b><font size=6>Coral is alive.</font></b>,z,Physiology,Life,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,1383,html-keyboard-response,64,2.0.0,285203,pakjepqn613,falcon,<b><font size=6>Caterpillars can reproduce.</font></b>,z,Physiology,Reproduction,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2247,html-keyboard-response,65,2.0.0,287952,pakjepqn613,falcon,<b><font size=6>A baby can be an uncle or an aunt.</font></b>,z,Physiology,Kinship,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2563,html-keyboard-response,66,2.0.0,291017,pakjepqn613,falcon,<b><font size=6>Screwdrivers can die.</font></b>,m,Physiology,Death,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2453,html-keyboard-response,67,2.0.0,293971,pakjepqn613,falcon,<b><font size=6>People turn food into energy.</font></b>,z,Physiology,Metabolism,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,NA,html-keyboard-response,68,2.0.0,296174,pakjepqn613,falcon,<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Astronomy</font></b>,null,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,1375,html-keyboard-response,69,2.0.0,298052,pakjepqn613,falcon,<b><font size=6>The sun produces sound.</font></b>,m,Astronomy,Star,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3646,html-keyboard-response,70,2.0.0,302200,pakjepqn613,falcon,<b><font size=6>The sun revolves around the moon.</font></b>,m,Astronomy,Solar system,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,1053,html-keyboard-response,71,2.0.0,303756,pakjepqn613,falcon,<b><font size=6>The sun produces light.</font></b>,z,Astronomy,Star,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,4583,html-keyboard-response,72,2.0.0,308841,pakjepqn613,falcon,<b><font size=6>The earth's distance from the sun causes the seasons.</font></b>,z,Astronomy,Season,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2885,html-keyboard-response,73,2.0.0,312228,pakjepqn613,falcon,<b><font size=6>The sun produces gravity.</font></b>,m,Astronomy,Star,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2850,html-keyboard-response,74,2.0.0,315579,pakjepqn613,falcon,<b><font size=6>The earth's rotation causes the seasons.</font></b>,z,Astronomy,Season,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3645,html-keyboard-response,75,2.0.0,319726,pakjepqn613,falcon,<b><font size=6>Planets are more massive than stars.</font></b>,z,Astronomy,Planet,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,1762,html-keyboard-response,76,2.0.0,321990,pakjepqn613,falcon,<b><font size=6>Stars are more massive than planets.</font></b>,m,Astronomy,Planet,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3550,html-keyboard-response,77,2.0.0,326042,pakjepqn613,falcon,<b><font size=6>Phases of the moon are caused by the moon's orbit.</font></b>,z,Astronomy,Lunar phase,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,8481,html-keyboard-response,78,2.0.0,335025,pakjepqn613,falcon,<b><font size=6>Phases of the moon are caused by the earth's shadow.</font></b>,z,Astronomy,Lunar phase,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,6807,html-keyboard-response,79,2.0.0,342335,pakjepqn613,falcon,<b><font size=6>The earth revolves around the sun.</font></b>,m,Astronomy,Solar system,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,1805,html-keyboard-response,80,2.0.0,344642,pakjepqn613,falcon,<b><font size=6>Phases of the moon are caused by clouds.</font></b>,m,Astronomy,Lunar phase,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3967,html-keyboard-response,81,2.0.0,349111,pakjepqn613,falcon,<b><font size=6>Planets are more massive than moons.</font></b>,z,Astronomy,Planet,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3688,html-keyboard-response,82,2.0.0,353302,pakjepqn613,falcon,<b><font size=6>Asteroids are more massive than planets.</font></b>,m,Astronomy,Planet,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,4159,html-keyboard-response,83,2.0.0,357963,pakjepqn613,falcon,<b><font size=6>A change in overall sunlight causes the seasons.</font></b>,m,Astronomy,Season,TRUE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3806,html-keyboard-response,84,2.0.0,362271,pakjepqn613,falcon,<b><font size=6>Phases of the moon are caused by changes in illumination.</font></b>,m,Astronomy,Lunar phase,TRUE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2171,html-keyboard-response,85,2.0.0,364944,pakjepqn613,falcon,<b><font size=6>The moon revolves around the earth.</font></b>,z,Astronomy,Solar system,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,1480,html-keyboard-response,86,2.0.0,366925,pakjepqn613,falcon,<b><font size=6>The moon produces light.</font></b>,z,Astronomy,Star,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,1683,html-keyboard-response,87,2.0.0,369111,pakjepqn613,falcon,<b><font size=6>The sun revolves around the earth.</font></b>,z,Astronomy,Solar system,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,4438,html-keyboard-response,88,2.0.0,374051,pakjepqn613,falcon,<b><font size=6>The earth's tilt causes the seasons.</font></b>,z,Astronomy,Season,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,NA,html-keyboard-response,89,2.0.0,376255,pakjepqn613,falcon,<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Mechanics</font></b>,null,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,10722,html-keyboard-response,90,2.0.0,387481,pakjepqn613,falcon,<b><font size=6>Bright objects fall through air faster than dark objects.</font></b>,z,Mechanics,Gravity,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,5946,html-keyboard-response,91,2.0.0,393928,pakjepqn613,falcon,<b><font size=6>A moving bullet loses force.</font></b>,z,Mechanics,Velocity,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,4054,html-keyboard-response,92,2.0.0,398485,pakjepqn613,falcon,<b><font size=6>Momentum can be transferred from one object to another.</font></b>,z,Mechanics,Momentum,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2280,html-keyboard-response,93,2.0.0,401267,pakjepqn613,falcon,<b><font size=6>Forces can be transferred from one object to another.</font></b>,z,Mechanics,Momentum,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2010,html-keyboard-response,94,2.0.0,403779,pakjepqn613,falcon,<b><font size=6>Color can be transferred from one object to another.</font></b>,m,Mechanics,Momentum,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2719,html-keyboard-response,95,2.0.0,406999,pakjepqn613,falcon,<b><font size=6>Forces can be straight or curved.</font></b>,m,Mechanics,Force,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,4533,html-keyboard-response,96,2.0.0,412034,pakjepqn613,falcon,<b><font size=6>Constant motion requires constant force.</font></b>,z,Mechanics,Acceleration,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,6959,html-keyboard-response,97,2.0.0,419495,pakjepqn613,falcon,<b><font size=6>A moving bullet loses height.</font></b>,m,Mechanics,Velocity,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3890,html-keyboard-response,98,2.0.0,423888,pakjepqn613,falcon,<b><font size=6>Constant force can yield constant rest.</font></b>,z,Mechanics,Acceleration,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,4157,html-keyboard-response,99,2.0.0,428548,pakjepqn613,falcon,<b><font size=6>Energy can be transferred from one object to another.</font></b>,z,Mechanics,Momentum,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,5165,html-keyboard-response,100,2.0.0,434214,pakjepqn613,falcon,<b><font size=6>Pointy objects fall through air faster than flat objects.</font></b>,z,Mechanics,Gravity,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,5423,html-keyboard-response,101,2.0.0,440139,pakjepqn613,falcon,<b><font size=6>Anvils fall through air faster than feathers.</font></b>,z,Mechanics,Gravity,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2579,html-keyboard-response,102,2.0.0,443220,pakjepqn613,falcon,<b><font size=6>Forces can be male or female.</font></b>,m,Mechanics,Force,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,7926,html-keyboard-response,103,2.0.0,451648,pakjepqn613,falcon,<b><font size=6>A moving bullet loses weight.</font></b>,z,Mechanics,Velocity,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2447,html-keyboard-response,104,2.0.0,454597,pakjepqn613,falcon,<b><font size=6>Forces can be balanced or unbalanced.</font></b>,z,Mechanics,Force,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3762,html-keyboard-response,105,2.0.0,458861,pakjepqn613,falcon,<b><font size=6>Heavy balls fall through air faster than light balls.</font></b>,z,Mechanics,Gravity,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2142,html-keyboard-response,106,2.0.0,461505,pakjepqn613,falcon,<b><font size=6>A moving bullet loses speed.</font></b>,z,Mechanics,Velocity,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2603,html-keyboard-response,107,2.0.0,464609,pakjepqn613,falcon,<b><font size=6>Forces can be strong or weak.</font></b>,z,Mechanics,Force,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3182,html-keyboard-response,108,2.0.0,468293,pakjepqn613,falcon,<b><font size=6>Constant acceleration requires constant force.</font></b>,z,Mechanics,Acceleration,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,2310,html-keyboard-response,109,2.0.0,471105,pakjepqn613,falcon,<b><font size=6>Constant speed requires constant acceleration.</font></b>,z,Mechanics,Acceleration,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,13105,survey-text,110,2.0.0,484715,pakjepqn613,falcon,NA,"{""reflection1"":""About how much you know""}",NA,NA,NA,NA,NA,NA,About how much you know,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
NA,3363,survey-text,111,2.0.0,488082,pakjepqn613,falcon,NA,"{""reflection2"":""no""}",NA,NA,NA,NA,NA,NA,NA,no,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pakjepqn613_1732223955383.csv
TRUE,1527,fullscreen,0,null,2545,pav9bwxjx0o,axolotl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pav9bwxjx0o_1732221566409.csv
